product_id,product_name,category,sub_category,brand,unit_cost,selling_price,supplier_name,launch_date,product_status
706,Puma Air Conditioners Model-0706,Home Appliances,Air Conditioners,Puma,30469.04,39123.19,Supplier-005,2020-01-26,Active
707,Samsung Beverages Model-0707,Grocery,Beverages,Samsung,27333.88,30507.5,Supplier-043,2023-05-14,Active
708,NEXUS Packaged Food Model-0708,Grocery,Packaged Food,NEXUS,16446.99,27271.15,Supplier-045,2023-09-05,Active
709,HP Footwear Model-0709,Fashion,Footwear,HP,736.83,1203.2,Supplier-016,2023-09-14,Active
710,NEXUS Air Conditioners Model-0710,Home Appliances,Air Conditioners,NEXUS,44561.37,51370.26,Supplier-043,2024-01-22,Active
711,Boat Snacks Model-0711,Grocery,Snacks,Boat,40325.84,71833.53,Supplier-040,2024-01-28,Active
712,Prestige Kitchen Appliances Model-0712,Home Appliances,Kitchen Appliances,Prestige,4894.62,7038.7,Supplier-048,2022-12-09,Active
713,Boat Packaged Food Model-0713,Grocery,Packaged Food,Boat,28914.39,39163.32,Supplier-014,2020-11-02,Active
714,Adidas Fitness Equipment Model-0714,Sports,Fitness Equipment,Adidas,36903.16,48096.56,Supplier-048,2020-09-19,Active
715,Lenovo Washing Machines Model-0715,Home Appliances,Washing Machines,Lenovo,32085.53,47169.08,Supplier-034,2025-12-29,Active
716,NEXUS Skincare Model-0716,Beauty,Skincare,NEXUS,29696.38,37907.5,Supplier-007,2024-08-27,Active
717,Dell Kitchen Appliances Model-0717,Home Appliances,Kitchen Appliances,Dell,44400.14,79658.52,Supplier-032,2023-12-15,Active
718,Dell Accessories Model-0718,Electronics,Accessories,Dell,49934.03,74041.38,Supplier-012,2022-03-03,Active
719,Lenovo Makeup Model-0719,Beauty,Makeup,Lenovo,46240.91,77732.75,Supplier-036,2024-07-24,Active
720,Adidas Smart Watches Model-0720,Electronics,Smart Watches,Adidas,43001.23,54891.8,Supplier-048,2022-03-16,Active
721,Sony Accessories Model-0721,Electronics,Accessories,Sony,46598.71,56611.31,Supplier-027,2023-04-12,Active
722,Dell Smart Watches Model-0722,Electronics,Smart Watches,Dell,21466.16,26197.06,Supplier-033,2022-09-11,Active
723,Dell Accessories Model-0723,Electronics,Accessories,Dell,15331.05,17748.2,Supplier-002,2022-01-13,Active
724,HP Sportswear Model-0724,Sports,Sportswear,HP,20225.36,32467.48,Supplier-033,2020-01-19,Active
725,Whirlpool Women Clothing Model-0725,Fashion,Women Clothing,Whirlpool,43916.69,65498.22,Supplier-015,2020-11-01,Active
726,LG Sportswear Model-0726,Sports,Sportswear,LG,37195.76,49127.83,Supplier-034,2020-12-14,Active
727,LG Fragrances Model-0727,Beauty,Fragrances,LG,29120.13,45186.84,Supplier-012,2023-11-13,Active
728,Sony Air Conditioners Model-0728,Home Appliances,Air Conditioners,Sony,48956.39,72056.51,Supplier-009,2022-06-30,Active
729,LG Sportswear Model-0729,Sports,Sportswear,LG,42113.39,50404.4,Supplier-004,2020-06-15,Active
730,Dell Accessories Model-0730,Electronics,Accessories,Dell,5438.47,6687.12,Supplier-016,2020-03-08,Active
731,Prestige Snacks Model-0731,Grocery,Snacks,Prestige,41254.82,63563.73,Supplier-011,2020-12-23,Active
732,Lenovo Sportswear Model-0732,Sports,Sportswear,Lenovo,38764.24,61153.47,Supplier-027,2023-12-05,Active
733,Samsung Smartphones Model-0733,Electronics,Smartphones,Samsung,1683.67,2797.99,Supplier-018,2023-09-24,Active
734,Lenovo Headphones Model-0734,Electronics,Headphones,Lenovo,2656.32,4017.31,Supplier-037,2020-11-23,Active
735,Samsung Football Model-0735,Sports,Football,Samsung,16145.78,18078.27,Supplier-024,2021-05-20,Active
736,Whirlpool Fitness Equipment Model-0736,Sports,Fitness Equipment,Whirlpool,43861.71,77186.9,Supplier-021,2020-04-05,Active
737,LG Men Clothing Model-0737,Fashion,Men Clothing,LG,41331.42,66451.87,Supplier-022,2020-09-01,Active
738,Prestige Laptops Model-0738,Electronics,Laptops,Prestige,25232.75,41486.54,Supplier-022,2020-09-02,Discontinued
739,Boat Air Conditioners Model-0739,Home Appliances,Air Conditioners,Boat,40124.05,49616.69,Supplier-004,2025-06-09,Active
740,HP Smart Watches Model-0740,Electronics,Smart Watches,HP,29510.55,38333.46,Supplier-016,2025-07-11,Active
741,Samsung Accessories Model-0741,Electronics,Accessories,Samsung,1672.6,2272.92,Supplier-020,2021-05-15,Active
742,Philips Outdoor Model-0742,Sports,Outdoor,Philips,39694.05,47022.51,Supplier-032,2023-07-26,Active
743,HP Smartphones Model-0743,Electronics,Smartphones,HP,17532.14,22075.79,Supplier-019,2022-09-07,Active
744,Whirlpool Snacks Model-0744,Grocery,Snacks,Whirlpool,8043.73,10738.22,Supplier-015,2024-09-04,Active
745,HP Accessories Model-0745,Fashion,Accessories,HP,49029.46,79442.72,Supplier-023,2022-01-20,Active
746,Lenovo Sportswear Model-0746,Sports,Sportswear,Lenovo,33059.28,43489.71,Supplier-022,2020-02-25,Active
747,Prestige Snacks Model-0747,Grocery,Snacks,Prestige,24252.92,29958.97,Supplier-047,2024-09-23,Active
748,Prestige Football Model-0748,Sports,Football,Prestige,42076.26,71129.37,Supplier-041,2024-02-20,Active
749,Samsung Men Clothing Model-0749,Fashion,Men Clothing,Samsung,27312.48,36739.73,Supplier-031,2020-12-13,Active
750,Whirlpool Smart Watches Model-0750,Electronics,Smart Watches,Whirlpool,22620.41,32361.89,Supplier-028,2021-06-23,Discontinued
751,NEXUS Skincare Model-0751,Beauty,Skincare,NEXUS,42560.02,67959.34,Supplier-007,2020-05-18,Active
752,NEXUS Laptops Model-0752,Electronics,Laptops,NEXUS,23691.22,41334.32,Supplier-047,2023-11-30,Active
753,Whirlpool Haircare Model-0753,Beauty,Haircare,Whirlpool,25080.39,33239.44,Supplier-030,2020-03-27,Active
754,Prestige Fragrances Model-0754,Beauty,Fragrances,Prestige,5910.04,10158.79,Supplier-039,2020-01-03,Active
755,Sony Packaged Food Model-0755,Grocery,Packaged Food,Sony,13104.67,18693.1,Supplier-021,2020-09-05,Active
756,Nike Men Clothing Model-0756,Fashion,Men Clothing,Nike,15027.47,19745.61,Supplier-049,2022-12-09,Active
757,LG Outdoor Model-0757,Sports,Outdoor,LG,20054.32,24510.12,Supplier-050,2022-06-06,Active
758,HP Men Clothing Model-0758,Fashion,Men Clothing,HP,48228.69,70684.62,Supplier-046,2022-07-23,Active
759,Nike Washing Machines Model-0759,Home Appliances,Washing Machines,Nike,45714.81,78235.66,Supplier-042,2023-05-31,Active
760,Prestige Footwear Model-0760,Fashion,Footwear,Prestige,9096.06,14723.11,Supplier-040,2021-10-14,Active
761,Samsung Fragrances Model-0761,Beauty,Fragrances,Samsung,9591.61,14132.03,Supplier-039,2024-08-12,Active
762,NEXUS Skincare Model-0762,Beauty,Skincare,NEXUS,4136.57,4852.55,Supplier-016,2025-07-10,Active
763,Boat Accessories Model-0763,Electronics,Accessories,Boat,32956.08,54370.13,Supplier-043,2025-11-18,Active
764,HP Beverages Model-0764,Grocery,Beverages,HP,42708.35,48726.1,Supplier-004,2025-01-20,Discontinued
765,Philips Microwaves Model-0765,Home Appliances,Microwaves,Philips,15010.08,25081.25,Supplier-004,2020-01-22,Active
766,NEXUS Microwaves Model-0766,Home Appliances,Microwaves,NEXUS,29323.36,48070.39,Supplier-027,2024-04-22,Active
767,Prestige Headphones Model-0767,Electronics,Headphones,Prestige,45744.97,50379.24,Supplier-034,2020-04-17,Active
768,Lenovo Microwaves Model-0768,Home Appliances,Microwaves,Lenovo,18544.64,22429.73,Supplier-033,2025-11-03,Active
769,Sony Household Essentials Model-0769,Grocery,Household Essentials,Sony,23057.3,34380.49,Supplier-002,2024-12-15,Active
770,HP Men Clothing Model-0770,Fashion,Men Clothing,HP,1438.34,2588.75,Supplier-008,2024-08-07,Discontinued
771,Boat Smart Watches Model-0771,Electronics,Smart Watches,Boat,49937.89,61602.81,Supplier-032,2024-12-08,Active
772,Whirlpool Accessories Model-0772,Electronics,Accessories,Whirlpool,843.02,1458.8,Supplier-013,2020-08-17,Active
773,Adidas Beverages Model-0773,Grocery,Beverages,Adidas,6303.36,10661.83,Supplier-028,2023-03-01,Active
774,Lenovo Footwear Model-0774,Fashion,Footwear,Lenovo,38850.15,43979.66,Supplier-014,2020-12-03,Active
775,Lenovo Makeup Model-0775,Beauty,Makeup,Lenovo,13607.51,19621.3,Supplier-023,2024-03-29,Active
776,Samsung Air Conditioners Model-0776,Home Appliances,Air Conditioners,Samsung,16241.23,26241.11,Supplier-002,2020-02-13,Active
777,Prestige Beverages Model-0777,Grocery,Beverages,Prestige,25581.17,35950.07,Supplier-010,2020-08-14,Active
778,Lenovo Laptops Model-0778,Electronics,Laptops,Lenovo,48989.93,84709.59,Supplier-021,2021-08-09,Active
779,Boat Refrigerators Model-0779,Home Appliances,Refrigerators,Boat,33001.39,52000.66,Supplier-028,2025-04-16,Active
780,Adidas Football Model-0780,Sports,Football,Adidas,33996.78,39870.93,Supplier-049,2025-09-01,Active
781,LG Household Essentials Model-0781,Grocery,Household Essentials,LG,18432.4,30687.97,Supplier-028,2025-03-24,Active
782,Apple Accessories Model-0782,Fashion,Accessories,Apple,35899.49,57282.77,Supplier-017,2021-08-29,Active
783,Samsung Sportswear Model-0783,Sports,Sportswear,Samsung,31667.36,37236.78,Supplier-001,2020-11-17,Active
784,Samsung Beverages Model-0784,Grocery,Beverages,Samsung,49798.29,66280.45,Supplier-030,2020-10-17,Active
785,Lenovo Accessories Model-0785,Electronics,Accessories,Lenovo,9935.61,16290.61,Supplier-028,2021-03-28,Active
786,Philips Makeup Model-0786,Beauty,Makeup,Philips,48867.57,56688.37,Supplier-033,2022-09-09,Active
787,Puma Skincare Model-0787,Beauty,Skincare,Puma,3478.07,5536.18,Supplier-005,2021-06-25,Discontinued
788,Prestige Men Clothing Model-0788,Fashion,Men Clothing,Prestige,22592.19,33404.53,Supplier-037,2022-03-12,Active
789,Philips Football Model-0789,Sports,Football,Philips,8062.39,13591.78,Supplier-027,2022-12-25,Discontinued
790,Nike Beverages Model-0790,Grocery,Beverages,Nike,46561.91,60122.61,Supplier-014,2023-01-29,Active
791,Lenovo Packaged Food Model-0791,Grocery,Packaged Food,Lenovo,48839.48,64416.91,Supplier-039,2020-12-13,Active
792,Samsung Fragrances Model-0792,Beauty,Fragrances,Samsung,24476.76,41133.39,Supplier-025,2022-10-08,Active
793,Whirlpool Snacks Model-0793,Grocery,Snacks,Whirlpool,9814.23,15883.19,Supplier-005,2024-10-03,Active
794,NEXUS Washing Machines Model-0794,Home Appliances,Washing Machines,NEXUS,576.07,1021.46,Supplier-014,2024-05-27,Active
795,Boat Women Clothing Model-0795,Fashion,Women Clothing,Boat,266.74,316.29,Supplier-026,2022-01-02,Active
796,LG Haircare Model-0796,Beauty,Haircare,LG,13182.62,22992.5,Supplier-027,2021-01-04,Discontinued
797,Nike Sportswear Model-0797,Sports,Sportswear,Nike,40811.39,59017.62,Supplier-042,2024-04-11,Active
798,NEXUS Refrigerators Model-0798,Home Appliances,Refrigerators,NEXUS,35710.56,52611.13,Supplier-028,2021-06-23,Active
799,Prestige Refrigerators Model-0799,Home Appliances,Refrigerators,Prestige,6252.27,8251.88,Supplier-032,2021-03-11,Active
800,Adidas Air Conditioners Model-0800,Home Appliances,Air Conditioners,Adidas,6809.23,11619.45,Supplier-008,2020-02-08,Active
801,Puma Accessories Model-0801,Fashion,Accessories,Puma,42100.34,72373.34,Supplier-023,2024-09-05,Active
802,Nike Men Clothing Model-0802,Fashion,Men Clothing,Nike,9262.65,14817.63,Supplier-038,2020-12-09,Active
803,Nike Air Conditioners Model-0803,Home Appliances,Air Conditioners,Nike,29196.69,41338.57,Supplier-028,2023-05-11,Active
804,LG Skincare Model-0804,Beauty,Skincare,LG,41188.21,65569.03,Supplier-020,2024-12-30,Active
805,Adidas Men Clothing Model-0805,Fashion,Men Clothing,Adidas,17652.86,29663.21,Supplier-048,2021-07-11,Active
806,Lenovo Refrigerators Model-0806,Home Appliances,Refrigerators,Lenovo,48911.41,56644.92,Supplier-038,2024-03-30,Active
807,Whirlpool Kitchen Appliances Model-0807,Home Appliances,Kitchen Appliances,Whirlpool,35093.11,39777.89,Supplier-033,2021-10-16,Active
808,Lenovo Fragrances Model-0808,Beauty,Fragrances,Lenovo,8904.74,14621.63,Supplier-032,2020-12-11,Active
809,Sony Fitness Equipment Model-0809,Sports,Fitness Equipment,Sony,47341.0,52993.46,Supplier-042,2022-07-20,Active
810,Whirlpool Makeup Model-0810,Beauty,Makeup,Whirlpool,30455.22,46393.62,Supplier-032,2022-04-22,Active
811,Nike Makeup Model-0811,Beauty,Makeup,Nike,24568.55,29935.48,Supplier-019,2023-09-20,Active
812,Whirlpool Packaged Food Model-0812,Grocery,Packaged Food,Whirlpool,18343.07,27440.22,Supplier-028,2022-11-02,Active
813,NEXUS Fragrances Model-0813,Beauty,Fragrances,NEXUS,13101.03,22845.95,Supplier-012,2021-01-14,Active
814,Samsung Smart Watches Model-0814,Electronics,Smart Watches,Samsung,19322.25,29179.36,Supplier-019,2023-01-17,Active
815,Sony Outdoor Model-0815,Sports,Outdoor,Sony,29170.0,36440.07,Supplier-012,2023-01-19,Active
816,LG Headphones Model-0816,Electronics,Headphones,LG,29287.74,45705.64,Supplier-024,2023-08-12,Active
817,Boat Cricket Model-0817,Sports,Cricket,Boat,47502.53,57746.72,Supplier-003,2024-12-11,Active
818,Philips Smart Watches Model-0818,Electronics,Smart Watches,Philips,2226.44,2517.2,Supplier-036,2022-01-12,Active
819,Dell Kitchen Appliances Model-0819,Home Appliances,Kitchen Appliances,Dell,30056.77,46497.58,Supplier-026,2025-05-27,Discontinued
820,HP Washing Machines Model-0820,Home Appliances,Washing Machines,HP,28436.68,41957.83,Supplier-037,2021-02-18,Active
821,HP Cricket Model-0821,Sports,Cricket,HP,28725.35,38888.0,Supplier-034,2023-05-16,Active
822,Philips Packaged Food Model-0822,Grocery,Packaged Food,Philips,9251.59,12880.11,Supplier-019,2021-04-17,Active
823,Whirlpool Snacks Model-0823,Grocery,Snacks,Whirlpool,11693.02,15069.09,Supplier-029,2020-07-06,Active
824,Apple Skincare Model-0824,Beauty,Skincare,Apple,21184.51,26487.37,Supplier-017,2025-07-01,Active
825,Apple Smartphones Model-0825,Electronics,Smartphones,Apple,34582.9,43980.64,Supplier-001,2024-12-04,Active
826,NEXUS Packaged Food Model-0826,Grocery,Packaged Food,NEXUS,28094.49,33595.75,Supplier-005,2024-06-24,Active
827,Nike Headphones Model-0827,Electronics,Headphones,Nike,19548.34,29873.51,Supplier-021,2020-03-24,Active
828,LG Makeup Model-0828,Beauty,Makeup,LG,41045.16,46908.89,Supplier-001,2020-10-22,Active
829,Nike Men Clothing Model-0829,Fashion,Men Clothing,Nike,29644.0,37550.24,Supplier-029,2021-04-16,Active
830,Boat Air Conditioners Model-0830,Home Appliances,Air Conditioners,Boat,1292.59,2181.3,Supplier-047,2024-01-17,Active
831,HP Household Essentials Model-0831,Grocery,Household Essentials,HP,46328.65,72426.36,Supplier-016,2021-11-20,Active
832,Philips Washing Machines Model-0832,Home Appliances,Washing Machines,Philips,33638.02,54279.29,Supplier-006,2025-07-01,Active
833,NEXUS Fitness Equipment Model-0833,Sports,Fitness Equipment,NEXUS,39159.62,49984.05,Supplier-049,2021-08-10,Active
834,Sony Packaged Food Model-0834,Grocery,Packaged Food,Sony,8442.15,10608.23,Supplier-032,2024-04-23,Active
835,Adidas Sportswear Model-0835,Sports,Sportswear,Adidas,18913.15,33595.66,Supplier-038,2023-02-17,Active
836,Whirlpool Microwaves Model-0836,Home Appliances,Microwaves,Whirlpool,24113.42,41004.0,Supplier-011,2024-10-01,Active
837,Philips Haircare Model-0837,Beauty,Haircare,Philips,43228.44,66968.24,Supplier-015,2023-06-02,Active
838,NEXUS Air Conditioners Model-0838,Home Appliances,Air Conditioners,NEXUS,38684.59,67576.45,Supplier-044,2022-06-07,Active
839,Adidas Air Conditioners Model-0839,Home Appliances,Air Conditioners,Adidas,18836.01,27297.72,Supplier-023,2025-12-01,Active
840,Dell Cricket Model-0840,Sports,Cricket,Dell,45364.32,75935.96,Supplier-015,2020-04-13,Active
841,Lenovo Snacks Model-0841,Grocery,Snacks,Lenovo,39664.08,64497.16,Supplier-046,2021-08-10,Active
842,Nike Sportswear Model-0842,Sports,Sportswear,Nike,5560.86,9424.2,Supplier-039,2024-11-26,Discontinued
843,Adidas Accessories Model-0843,Fashion,Accessories,Adidas,8131.28,11862.94,Supplier-033,2022-07-22,Active
844,HP Beverages Model-0844,Grocery,Beverages,HP,24554.8,31509.16,Supplier-036,2020-05-27,Active
845,HP Beverages Model-0845,Grocery,Beverages,HP,11602.25,16357.94,Supplier-035,2024-02-15,Active
846,Adidas Footwear Model-0846,Fashion,Footwear,Adidas,13554.75,21886.79,Supplier-020,2023-03-09,Active
847,Apple Women Clothing Model-0847,Fashion,Women Clothing,Apple,49789.92,86269.16,Supplier-030,2022-06-30,Active
848,LG Haircare Model-0848,Beauty,Haircare,LG,39627.53,49254.59,Supplier-017,2025-12-23,Active
849,Adidas Makeup Model-0849,Beauty,Makeup,Adidas,49453.56,69886.49,Supplier-041,2022-06-15,Active
850,Sony Men Clothing Model-0850,Fashion,Men Clothing,Sony,48459.33,59950.4,Supplier-005,2021-03-14,Active
851,Sony Makeup Model-0851,Beauty,Makeup,Sony,5781.56,9840.28,Supplier-027,2022-10-30,Active
852,Boat Fragrances Model-0852,Beauty,Fragrances,Boat,45528.67,76828.94,Supplier-003,2023-12-22,Active
853,Adidas Skincare Model-0853,Beauty,Skincare,Adidas,31141.74,36149.24,Supplier-035,2022-07-02,Active
854,Adidas Washing Machines Model-0854,Home Appliances,Washing Machines,Adidas,19833.75,32541.32,Supplier-042,2024-03-03,Active
855,Adidas Laptops Model-0855,Electronics,Laptops,Adidas,38135.08,50092.69,Supplier-049,2020-08-13,Active
856,Samsung Microwaves Model-0856,Home Appliances,Microwaves,Samsung,3994.23,5045.15,Supplier-013,2021-07-22,Active
857,LG Sportswear Model-0857,Sports,Sportswear,LG,1700.38,3032.39,Supplier-030,2022-07-24,Discontinued
858,Whirlpool Beverages Model-0858,Grocery,Beverages,Whirlpool,6391.96,8955.57,Supplier-003,2024-06-13,Active
859,Lenovo Outdoor Model-0859,Sports,Outdoor,Lenovo,37304.16,51841.08,Supplier-015,2020-01-04,Active
860,HP Accessories Model-0860,Electronics,Accessories,HP,48585.96,80879.76,Supplier-035,2024-07-27,Active
861,Adidas Household Essentials Model-0861,Grocery,Household Essentials,Adidas,47710.41,71207.64,Supplier-007,2021-11-23,Active
862,Samsung Men Clothing Model-0862,Fashion,Men Clothing,Samsung,48511.1,57732.85,Supplier-034,2023-06-04,Active
863,Whirlpool Kitchen Appliances Model-0863,Home Appliances,Kitchen Appliances,Whirlpool,9582.88,10636.56,Supplier-037,2022-09-29,Active
864,Sony Makeup Model-0864,Beauty,Makeup,Sony,6512.19,10440.99,Supplier-039,2023-04-02,Active
865,Sony Football Model-0865,Sports,Football,Sony,43641.71,68180.76,Supplier-004,2020-11-30,Active
866,Whirlpool Fitness Equipment Model-0866,Sports,Fitness Equipment,Whirlpool,19876.78,26357.51,Supplier-013,2022-04-05,Active
867,Prestige Household Essentials Model-0867,Grocery,Household Essentials,Prestige,41910.72,63972.03,Supplier-007,2024-03-25,Active
868,Samsung Fitness Equipment Model-0868,Sports,Fitness Equipment,Samsung,17013.84,30561.21,Supplier-025,2023-04-16,Active
869,Prestige Cricket Model-0869,Sports,Cricket,Prestige,20700.96,27599.74,Supplier-010,2022-02-24,Active
870,Philips Accessories Model-0870,Fashion,Accessories,Philips,7651.81,11548.78,Supplier-004,2025-11-28,Active
871,NEXUS Accessories Model-0871,Fashion,Accessories,NEXUS,10035.55,12164.93,Supplier-003,2020-02-22,Active
872,Whirlpool Packaged Food Model-0872,Grocery,Packaged Food,Whirlpool,46770.76,57660.72,Supplier-037,2020-11-27,Active
873,Sony Accessories Model-0873,Fashion,Accessories,Sony,5973.06,10272.98,Supplier-002,2024-02-04,Active
874,Samsung Beverages Model-0874,Grocery,Beverages,Samsung,38151.02,58607.99,Supplier-001,2023-06-27,Active
875,LG Cricket Model-0875,Sports,Cricket,LG,25193.67,42404.31,Supplier-010,2022-09-02,Active
876,NEXUS Smart Watches Model-0876,Electronics,Smart Watches,NEXUS,38227.01,42607.94,Supplier-040,2025-07-08,Active
877,Lenovo Beverages Model-0877,Grocery,Beverages,Lenovo,26628.77,30569.83,Supplier-048,2021-01-22,Active
878,NEXUS Men Clothing Model-0878,Fashion,Men Clothing,NEXUS,45747.49,81467.72,Supplier-048,2025-06-30,Active
879,Dell Accessories Model-0879,Fashion,Accessories,Dell,1404.4,2467.19,Supplier-041,2021-09-24,Active
880,Dell Household Essentials Model-0880,Grocery,Household Essentials,Dell,42793.74,60788.79,Supplier-044,2024-07-18,Active
881,Samsung Haircare Model-0881,Beauty,Haircare,Samsung,48588.2,55162.54,Supplier-020,2023-09-30,Active
882,LG Packaged Food Model-0882,Grocery,Packaged Food,LG,6809.72,8514.18,Supplier-021,2022-09-03,Active
883,Prestige Headphones Model-0883,Electronics,Headphones,Prestige,43163.27,70912.74,Supplier-012,2023-11-18,Active
884,Sony Haircare Model-0884,Beauty,Haircare,Sony,11486.49,13659.41,Supplier-050,2025-02-20,Active
885,HP Men Clothing Model-0885,Fashion,Men Clothing,HP,33140.07,57502.27,Supplier-017,2025-10-08,Active
886,Lenovo Makeup Model-0886,Beauty,Makeup,Lenovo,29096.79,49335.18,Supplier-027,2020-02-07,Active
887,Samsung Smart Watches Model-0887,Electronics,Smart Watches,Samsung,21869.32,31901.21,Supplier-048,2024-04-19,Active
888,Sony Smart Watches Model-0888,Electronics,Smart Watches,Sony,23310.89,28122.2,Supplier-043,2023-07-18,Active
889,Philips Packaged Food Model-0889,Grocery,Packaged Food,Philips,12125.62,15108.26,Supplier-008,2024-12-23,Active
890,Apple Laptops Model-0890,Electronics,Laptops,Apple,25715.52,38320.04,Supplier-007,2020-01-25,Active
891,Philips Accessories Model-0891,Fashion,Accessories,Philips,26027.75,31788.05,Supplier-044,2022-05-04,Active
892,Philips Microwaves Model-0892,Home Appliances,Microwaves,Philips,21525.76,26907.95,Supplier-010,2021-06-21,Active
893,LG Women Clothing Model-0893,Fashion,Women Clothing,LG,20947.65,24158.85,Supplier-008,2022-11-24,Active
894,Prestige Washing Machines Model-0894,Home Appliances,Washing Machines,Prestige,368.56,503.72,Supplier-025,2023-10-14,Active
895,NEXUS Fragrances Model-0895,Beauty,Fragrances,NEXUS,36426.93,50367.0,Supplier-041,2021-09-11,Active
896,Nike Smart Watches Model-0896,Electronics,Smart Watches,Nike,11981.11,14625.74,Supplier-002,2023-06-28,Active
897,Lenovo Beverages Model-0897,Grocery,Beverages,Lenovo,48022.08,53721.31,Supplier-046,2021-02-14,Active
898,Puma Makeup Model-0898,Beauty,Makeup,Puma,21653.84,31657.0,Supplier-050,2021-09-06,Active
899,Nike Fragrances Model-0899,Beauty,Fragrances,Nike,37169.07,49876.71,Supplier-041,2021-02-24,Active
900,Samsung Fragrances Model-0900,Beauty,Fragrances,Samsung,7453.65,10764.09,Supplier-044,2024-03-18,Active
901,Apple Packaged Food Model-0901,Grocery,Packaged Food,Apple,34569.66,49064.78,Supplier-028,2023-05-22,Active
902,Prestige Beverages Model-0902,Grocery,Beverages,Prestige,21707.24,32965.09,Supplier-041,2020-06-13,Active
903,Whirlpool Air Conditioners Model-0903,Home Appliances,Air Conditioners,Whirlpool,47060.54,74769.84,Supplier-027,2023-02-11,Discontinued
904,Adidas Beverages Model-0904,Grocery,Beverages,Adidas,35725.27,59389.18,Supplier-030,2024-04-01,Active
905,Dell Accessories Model-0905,Fashion,Accessories,Dell,27968.82,34121.05,Supplier-004,2021-03-22,Active
906,Philips Football Model-0906,Sports,Football,Philips,12433.33,21734.52,Supplier-011,2025-11-09,Active
907,Dell Haircare Model-0907,Beauty,Haircare,Dell,13271.99,22748.66,Supplier-003,2023-03-24,Active
908,Prestige Women Clothing Model-0908,Fashion,Women Clothing,Prestige,15722.27,18026.39,Supplier-032,2020-09-10,Discontinued
909,Puma Haircare Model-0909,Beauty,Haircare,Puma,39783.54,56420.47,Supplier-036,2022-03-01,Active
910,Lenovo Laptops Model-0910,Electronics,Laptops,Lenovo,37367.0,46134.06,Supplier-018,2022-02-20,Active
911,HP Fragrances Model-0911,Beauty,Fragrances,HP,42014.02,67457.61,Supplier-041,2021-01-12,Active
912,Prestige Headphones Model-0912,Electronics,Headphones,Prestige,9835.22,12513.25,Supplier-035,2023-06-19,Active
913,Adidas Packaged Food Model-0913,Grocery,Packaged Food,Adidas,16992.46,29739.74,Supplier-028,2021-10-22,Active
914,NEXUS Snacks Model-0914,Grocery,Snacks,NEXUS,19272.42,22155.25,Supplier-035,2024-02-09,Active
915,NEXUS Outdoor Model-0915,Sports,Outdoor,NEXUS,21651.34,30636.05,Supplier-047,2024-04-11,Active
916,Dell Haircare Model-0916,Beauty,Haircare,Dell,30641.2,48367.88,Supplier-003,2024-09-23,Active
917,Samsung Makeup Model-0917,Beauty,Makeup,Samsung,6703.42,9256.66,Supplier-017,2025-05-05,Active
918,Nike Skincare Model-0918,Beauty,Skincare,Nike,8297.79,12904.52,Supplier-020,2021-05-03,Active
919,Boat Kitchen Appliances Model-0919,Home Appliances,Kitchen Appliances,Boat,21981.46,36511.72,Supplier-034,2025-07-11,Active
920,HP Smartphones Model-0920,Electronics,Smartphones,HP,26532.85,34221.06,Supplier-023,2020-08-17,Active
921,Apple Beverages Model-0921,Grocery,Beverages,Apple,17091.7,24481.64,Supplier-016,2022-04-27,Active
922,LG Fitness Equipment Model-0922,Sports,Fitness Equipment,LG,9788.3,12986.88,Supplier-020,2022-03-03,Discontinued
923,Puma Sportswear Model-0923,Sports,Sportswear,Puma,2429.49,3340.47,Supplier-001,2022-04-26,Active
924,LG Skincare Model-0924,Beauty,Skincare,LG,31933.97,35999.57,Supplier-032,2020-05-11,Active
925,Prestige Haircare Model-0925,Beauty,Haircare,Prestige,19840.72,33314.72,Supplier-003,2022-09-17,Active
926,Puma Household Essentials Model-0926,Grocery,Household Essentials,Puma,910.51,1457.04,Supplier-001,2023-01-05,Active
927,NEXUS Football Model-0927,Sports,Football,NEXUS,2312.21,3086.03,Supplier-049,2022-08-26,Active
928,HP Packaged Food Model-0928,Grocery,Packaged Food,HP,49022.93,87525.69,Supplier-018,2020-10-03,Active
929,Adidas Skincare Model-0929,Beauty,Skincare,Adidas,30916.95,38049.95,Supplier-036,2024-12-01,Active
930,Puma Beverages Model-0930,Grocery,Beverages,Puma,32833.59,39320.83,Supplier-021,2023-10-09,Active
931,Prestige Makeup Model-0931,Beauty,Makeup,Prestige,38942.91,59737.61,Supplier-017,2023-11-13,Discontinued
932,Dell Accessories Model-0932,Electronics,Accessories,Dell,47640.95,53678.69,Supplier-025,2020-04-12,Active
933,NEXUS Microwaves Model-0933,Home Appliances,Microwaves,NEXUS,29146.67,33858.42,Supplier-049,2024-04-08,Active
934,HP Smart Watches Model-0934,Electronics,Smart Watches,HP,10989.46,13975.94,Supplier-013,2022-10-14,Active
935,Apple Footwear Model-0935,Fashion,Footwear,Apple,39831.83,58706.7,Supplier-018,2022-06-18,Active
936,Nike Football Model-0936,Sports,Football,Nike,13940.32,23282.26,Supplier-033,2021-01-25,Active
937,Puma Packaged Food Model-0937,Grocery,Packaged Food,Puma,45533.18,75287.48,Supplier-011,2025-08-27,Active
938,Prestige Headphones Model-0938,Electronics,Headphones,Prestige,30649.05,41472.77,Supplier-030,2023-05-20,Active
